id,order
20160122070136-607,6102
20155118125132-310,6103
20155730095723-986,6104
20165631115610-378,6105
20152426012406-588,6106
20150412020410-578,6107
20152502022556-609,6108
20154411024449-72,6109
20151423031454-508,6110
20155020035014-198,6111
20164515024529-61,6112
20165818065800-22,6113
20154418104408-406,6114
20155516095539-720,6115
20155421085451-765,6116
20151907121952-624,6117
20153220013254-297,6118
20161722121728-2,6119
20154009024007-195,6120
20161812011828-753,6121
20154601114646-225,6122
20151007081049-256,6123
20154609014602-950,6124
20155829075824-907,6125
20153919043929-699,6126
20154222014258-614,6127
20161627051615-333,6128
20154627054616-492,6129
20153003083005-513,6130
20161316041313-82,6131
20164503034524-731,6132
20161901021952-970,6133
20155116035129-426,6134
20154313104301-766,6135
20152027122002-456,6136
20150027110055-293,6137
20154313114342-768,6138
20150804060809-962,6139
20155811095854-396,6140
20150412060433-809,6141
20151119061103-218,6142
20160324080339-982,6143
20152603032600-411,6144
20160203060211-616,6145
20161630071644-711,6146
20153404073436-211,6147
20150230020229-743,6148
20151112031115-285,6149
20153521063502-54,6150
20150721070717-32,6151
20162911012944-380,6152
20150717070703-885,6153
20155007115043-636,6154
20153325053331-235,6155
20153730043729-348,6156
20155321045350-617,6157
20152415082445-519,6158
20152709032721-99,6159
20154105054132-343,6160
20152516042540-669,6161
20161717081745-837,6162
20160904010950-845,6163
20154106094124-665,6164
20154601044603-526,6165
20151920121938-201,6166
20155503095505-851,6167
20162209082222-370,6168
20152713072733-35,6169
20163517083504-443,6170
20153023073045-965,6171
20153905053924-916,6172
20152818052857-251,6173
20163417033429-183,6174
20154626084632-450,6175
20154910064906-825,6176
20161927041941-688,6177
20152314092359-912,6178
20151524111544-557,6179
20160921010925-954,6180
20153825023849-885,6181
20162727082737-830,6182
20151720071710-178,6183
20163327043308-503,6184
20155102035151-359,6185
20152113112105-375,6186
20165210115200-412,6187
20164110084100-662,6188
20160513030527-362,6189
20154421074459-698,6190
20154111094103-46,6191
20152422012456-587,6192
20152307032352-90,6193
20154216104233-612,6194
20150921050904-60,6195
20153818113834-443,6196
20154723044745-533,6197
20151507101514-517,6198
20152901052918-928,6199
20151913061940-47,6200
20152120082112-482,6201
20160313030310-950,6202
20165722085747-401,6203
20155708095706-36,6204
20150115030151-677,6205
20164025064025-489,6206
20150427020405-588,6207
20154817034824-160,6208
20151707061706-226,6209
20151714101756-632,6210
20161021051050-777,6211
20152314112304-131,6212
20152623122622-438,6213
20152231082210-565,6214
20153824013843-200,6215
20152508122539-888,6216
20163431093452-553,6217
20150520080545-66,6218
20154007044046-100,6219
20164502054515-838,6220
20153321073309-380,6221
20160117090159-132,6222
20150808040805-585,6223
20152507042510-272,6224
20154410014439-243,6225
20161014121038-59,6226
20164509114554-339,6227
20155020035008-254,6228
20153008063059-589,6229
20153324013318-837,6230
20155214025202-174,6231
20152423052446-168,6232
20162706052742-882,6233
20154309094342-984,6234
20153418083445-880,6235
20160926050914-318,6236
20151921111901-566,6237
20153705043758-335,6238
20155414095419-150,6239
20155117055122-140,6240
20153420013420-456,6241
20152915052903-310,6242
20152515022548-940,6243
20165814105806-276,6244
20152611092650-295,6245
20150510080559-525,6246
20152126062147-292,6247
20153922053919-378,6248
20153019123025-51,6249
20154606114616-357,6250
20161427121459-554,6251
20150721020702-104,6252
20154530024552-857,6253
20150603110611-545,6254
20155611115619-804,6255
20154803114821-891,6256
20151709031711-971,6257
20162828082843-937,6258
20155514025518-434,6259
20154303084322-126,6260
20153719093713-179,6261
20151507041507-522,6262
20154607094653-750,6263
20151504121551-199,6264
20150218120204-473,6265
20150017050047-192,6266
20152808032805-306,6267
20163209093216-635,6268
20165707065700-764,6269
20162201112254-344,6270
20153622123625-953,6271
20152519022555-673,6272
20151323041310-904,6273
20164604074649-659,6274
20150004110002-747,6275
20153021023035-120,6276
20155524105534-405,6277
20154424054432-658,6278
20154111054116-626,6279
20151906111948-740,6280
20151613011610-242,6281
20164114064118-408,6282
20153704043754-922,6283
20161424121402-705,6284
20153902113904-246,6285
20153120033105-466,6286
20152609012611-577,6287
20152319012332-577,6288
20162318072355-625,6289
20154520024559-236,6290
20152104022149-431,6291
20150804100832-464,6292
20151701111735-536,6293
20160003060001-544,6294
20163723083724-326,6295
20150525080519-500,6296
20164329084332-497,6297
20154231094224-818,6298
20150706030713-770,6299
20153406093457-331,6300
20150304050334-811,6301
20161026121051-521,6302
20154028024025-412,6303
20163816123835-752,6304
20161317111348-498,6305
20151318021316-5,6306
20152126102158-822,6307
20164730024708-571,6308
20153512103505-392,6309
20163922103906-34,6310
20151203081248-820,6311
20150828030855-952,6312
20153824093824-168,6313
20155116055140-172,6314
20151030021055-539,6315
20163501043512-133,6316
20154002064027-139,6317
20150020070057-880,6318
20152516072546-954,6319
20152602072610-386,6320
20165223045254-116,6321
20153630123652-843,6322
20152529122514-610,6323
20150213010207-861,6324
20165506065558-597,6325
20152610022639-223,6326
20153711053745-657,6327
20153907013929-325,6328
20160509010522-618,6329
20165831065838-724,6330
20163723063736-15,6331
20155604105652-557,6332
20153213083212-905,6333
20151318121304-995,6334
20150825030839-259,6335
20151130041104-293,6336
20153924083906-471,6337
20154815124841-267,6338
20153805053834-527,6339
20152229062218-697,6340
20151426111442-960,6341
20153922093935-861,6342
20152602082644-571,6343
20155426115450-821,6344
20151325071355-403,6345
20165303085331-849,6346
20154015014021-451,6347
20150730090712-771,6348
20150214050243-579,6349
20164609054658-864,6350
20151929041915-557,6351
20155415105426-483,6352
20152511092509-781,6353
20154013024024-502,6354
20152401082415-2,6355
20151920071921-393,6356
20161210041258-96,6357
20153208083210-852,6358
20152501052505-264,6359
20154728014723-205,6360
20155823125851-5,6361
20150013060021-372,6362
20161009071031-181,6363
20154308034348-264,6364
20162429092426-730,6365
20153820123814-722,6366
20152729052750-787,6367
20164016034021-637,6368
20150220070255-321,6369
20153816113833-530,6370
20150228060258-280,6371
20153118053118-934,6372
20155920095929-490,6373
20155730105738-155,6374
20152028052035-302,6375
20153525063557-534,6376
20151722031720-165,6377
20152904062938-285,6378
20154423014421-678,6379
20155304115351-36,6380
20160521020546-911,6381
20164619024656-277,6382
20154411074406-199,6383
20154430044428-12,6384
20150316120339-456,6385
20150411020420-325,6386
20152915112943-779,6387
20152725072754-511,6388
20154703034736-284,6389
20150517070513-182,6390
20154102064149-827,6391
20162119012130-138,6392
20162820042851-588,6393
20152913092934-991,6394
20154105104118-281,6395
20164302034340-351,6396
20152601012639-8,6397
20154603094659-851,6398
20152123112158-667,6399
20150908030910-643,6400
20150921060955-618,6401
20150022010045-622,6402
20151613091635-490,6403
20150315060334-564,6404
20152405052429-339,6405
20163219063206-215,6406
20154322054320-298,6407
20153314083334-485,6408
20153326013333-880,6409
20161425111447-39,6410
20155207025224-620,6411
20152601062655-890,6412
20162417022444-162,6413
20153601103632-930,6414
20150615080639-90,6415
20152809082828-889,6416
20155306065348-338,6417
20155216065247-105,6418
20165909055944-478,6419
20154417074427-897,6420
20161021121016-490,6421
20155911045907-487,6422
20152607092607-197,6423
20154805034828-643,6424
20155325075336-825,6425
20153814043805-677,6426
20154806044804-487,6427
20154703084735-507,6428
20153821033809-893,6429
20155911085933-14,6430
20152410052429-714,6431
20154607124641-327,6432
20154725104711-273,6433
20154307104328-677,6434
20163517033540-972,6435
20163516023533-877,6436
20153217073200-777,6437
20162329092307-842,6438
20150110010138-303,6439
20153319103357-362,6440
20162107052119-922,6441
20165515105556-469,6442
20153207103214-384,6443
20152029102047-483,6444
20164419034402-43,6445
20164511114556-704,6446
20163515093506-752,6447
20153621113623-976,6448
20151521021558-556,6449
20155318115320-812,6450
20162608022619-574,6451
20161816011843-692,6452
20152501082533-97,6453
20165914015913-595,6454
20153804033854-75,6455
20152724022730-933,6456
20153801093856-649,6457
20150919120948-627,6458
20155604065634-463,6459
20153516073556-77,6460
20150208080245-958,6461
20155926065928-866,6462
20152005112002-104,6463
20150216120249-701,6464
20164429054420-958,6465
20161516021529-836,6466
20153127103100-938,6467
20155019055036-427,6468
20152621092652-941,6469
20160801100854-167,6470
20164820054819-457,6471
20164924124920-829,6472
20151302121334-985,6473
20161306031357-729,6474
20165028095046-832,6475
20153026123056-747,6476
20155714025739-233,6477
20154331044349-646,6478
20160410030451-212,6479
20155502095553-497,6480
20162304112300-16,6481
20152820012852-467,6482
20151406121438-195,6483
20152416092419-925,6484
20152010052002-468,6485
20155518055537-383,6486
20154424094438-22,6487
20154227034256-970,6488
20150415020401-312,6489
20160016020021-291,6490
20163202083243-779,6491
20152617022639-188,6492
20153710023742-746,6493
20155713105701-94,6494
20154216094238-311,6495
20151326041353-166,6496
20153211113210-707,6497
20154904094958-518,6498
20165030115024-537,6499
20153801103820-592,6500
20164311024329-447,6501
20161114041156-481,6502
20161513121547-940,6503
20154725024701-255,6504
20155010075046-55,6505
20155418035427-895,6506
20151112061143-303,6507
20150605040637-329,6508
20161729041705-356,6509
20164202014212-461,6510
20151312041320-612,6511
20165810075833-903,6512
20154603104615-797,6513
20165119025101-779,6514
20151831031802-159,6515
20151901121916-849,6516
20150123030104-225,6517
20155028065033-936,6518
20151904091914-101,6519
20155220045244-126,6520
20160708080758-368,6521
20153602023631-591,6522
20152709062708-45,6523
20160823100817-643,6524
20152503012502-560,6525
20153721053713-825,6526
20150906100956-227,6527
20153228063222-855,6528
20164208044208-309,6529
20160223030208-498,6530
20153713073746-513,6531
20153022063023-868,6532
20161430071413-581,6533
20155916045927-980,6534
20155504065513-977,6535
20155616035600-5,6536
20155017105004-384,6537
20150810030855-554,6538
20153809103819-436,6539
20153125043107-174,6540
20154009014043-627,6541
20153318083323-500,6542
20151014091036-542,6543
20152822032835-521,6544
20154921104938-325,6545
20151730091712-79,6546
20152309052319-743,6547
20162608072611-362,6548
20152925022933-385,6549
20152001062007-946,6550
20153023043007-25,6551
20150504100514-686,6552
20163621123631-177,6553
20153919063905-813,6554
20150514030504-57,6555
20152908092920-616,6556
20150403070446-252,6557
20155817055837-357,6558
20152522062502-870,6559
20154615034630-40,6560
20151410051449-220,6561
20152223102215-972,6562
20154808054811-199,6563
20151008041030-931,6564
20160402100400-814,6565
20160206010241-614,6566
20160508110557-805,6567
20163723013734-448,6568
20152713052737-917,6569
20152701022732-867,6570
20164627074620-995,6571
20151119061106-100,6572
20165926125911-600,6573
20153512033519-432,6574
20155204105236-384,6575
20152629082632-277,6576
20155610085645-184,6577
20155329045329-278,6578
20155923105950-11,6579
20155830055828-679,6580
20160624080647-124,6581
20161903061920-915,6582
20160224100238-127,6583
20151222061256-162,6584
20150831030831-641,6585
20164217034244-685,6586
20150506100506-291,6587
20151131121113-604,6588
20150330100356-309,6589
20155112055113-398,6590
20152229102207-462,6591
20160126060119-972,6592
20161518061535-231,6593
20154917064950-275,6594
20153122053159-213,6595
20155315115312-396,6596
20161210111228-205,6597
20152418032419-355,6598
20150329090301-42,6599
20162214022236-930,6600
20153415093452-950,6601
20151219031239-975,6602
20162613052649-887,6603
20153220063237-851,6604
20153904123927-503,6605
20154923084945-270,6606
20154318114331-117,6607
20150328070355-178,6608
20163806093839-266,6609
20163228063227-918,6610
20153307023330-980,6611
20150224080200-493,6612
20150707010720-308,6613
20155310045309-907,6614
20162509072513-493,6615
20161720041728-871,6616
20152925112935-101,6617
20162031062022-275,6618
20153114023113-795,6619
20153123103101-528,6620
20165504075518-313,6621
20161030061009-451,6622
20160712070723-898,6623
20152712012701-812,6624
20153828043844-886,6625
20161823051817-109,6626
20163515123553-225,6627
20160704100725-625,6628
20152019032022-390,6629
20153807073825-908,6630
20150903080915-957,6631
20162324082322-151,6632
20153022113011-643,6633
20152607102601-20,6634
20154915074926-985,6635
20150212060245-559,6636
20152825022854-960,6637
20150224090221-347,6638
20151703041708-748,6639
20150207060250-229,6640
20152914112921-623,6641
20150505050511-527,6642
20150902040934-793,6643
20154018104016-465,6644
20162619082604-47,6645
20160318030343-714,6646
20151405091418-74,6647
20153526033505-954,6648
20160215060210-374,6649
20153106073118-628,6650
20153012113024-266,6651
20164523074525-248,6652
20152902022903-912,6653
20163311043356-730,6654
20151430051448-37,6655
20162309052306-303,6656
20151716081718-203,6657
20151715041752-244,6658
20155325015305-625,6659
20155827095803-168,6660
20153828023847-986,6661
20152424092432-500,6662
20165216015245-60,6663
20151016041029-215,6664
20162627012641-683,6665
20150414110443-27,6666
20154208084235-526,6667
20153820033837-589,6668
20152030112054-705,6669
20160821010851-536,6670
20155116045108-418,6671
20154221124230-401,6672
20150708010747-474,6673
20151516071503-790,6674
20152622072612-632,6675
20151315111315-406,6676
20162220072259-327,6677
20152601092630-363,6678
20152113122131-405,6679
20162715022745-426,6680
20165104105158-690,6681
20153607053611-636,6682
20150128020107-210,6683
20162124102107-946,6684
20160419070440-911,6685
20152116012154-321,6686
20155414055413-427,6687
20150825070824-77,6688
20151612081618-367,6689
20153726033730-553,6690
20152527032543-8,6691
20163828023836-79,6692
20155118035119-914,6693
20164304124315-405,6694
20152825122807-418,6695
20160610030640-374,6696
20151224061201-826,6697
20164823024805-521,6698
20155614075643-621,6699
20155916115941-709,6700
20152006022056-25,6701
20150329070326-185,6702
20150210080252-159,6703
20153931033915-279,6704
20155121055133-479,6705
20153230113237-421,6706
20154721084745-787,6707
20163312053308-28,6708
20153620073642-259,6709
20152704052728-389,6710
20152327072313-908,6711
20155504075543-891,6712
20151923061919-668,6713
